Year,site_name,launch_site,Longitude,Latitude,Category,Result,Count
2000,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Success,7
2000,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Military,Success,1
2000,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Failure,2
2000,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Success,7
2000,"Xichang Space Center (Songlin), Sichuan, China",XSC,102.0291,28.2472,Orbital,Success,4
2001,"Andoya Rocket Range, Andoy, Nordland, Norge",AND,16.0207,69.2943,Suborbital,Success,15
2001,"White Sea Launch Area, Beloye More, Archangel'sk Oblast'",BELA,38,65.5,Military,Success,2
2001,"Barents Launch Area, Barentsovo More, Murmansk Oblast'  (Os. Kildin)",BLA,34.2,69.5,Military,Success,4
2001,"Barents Launch Area, Barentsovo More, Murmansk Oblast'  (Os. Kildin)",BLA,34.2,69.5,Suborbital,Success,1
2001,"Zone de lancement SNLE, Golfe de Gascogne, Bretagne",BRET,-4.5,47.5,Military,Success,1
2001,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Deep Space,Success,3
2001,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Orbital,Success,7
2001,"Integrated Test Range, Balasore Range, Chandipur-On-Sea, Orissa, India",CHAN,86.6,21.3,Military,Success,4
2001,"Integrated Test Range, Balasore Range, Chandipur-On-Sea, Orissa, India",CHAN,86.6,21.3,Suborbital,Success,3
2001,"Centre Spatial Guyanais, Kourou, Guyane Francaise",CSG,-52.7517,5.2333,Orbital,Failure,1
2001,"Centre Spatial Guyanais, Kourou, Guyane Francaise",CSG,-52.7517,5.2333,Orbital,Success,7
2001,"Edwards AFB, California",EAFB,-117.8,34.9,Atmosphere,Failure,1
2001,"ESRANGE, Kiruna",ESR,21.107,67.894,Suborbital,Success,9
2001,"SLBM Launch Area, Eastern Test Range, Atlantic Ocean",ETR,-79,28.5,Military,Failure,1
2001,"SLBM Launch Area, Eastern Test Range, Atlantic Ocean",ETR,-79,28.5,Military,Success,11
2001,"Fort Wingate Depot Activity, New Mexico",FW,-108.6,35.45,Military,Success,2
2001,1-y Gosudarstvenniy Ispitatelniy Kosmodrom MO RF,GIK-1,40.5,62.9,Orbital,Success,6
2001,"GIK-2, Svobodniy, Amurskaya Oblast', Rossiya",GIK-2,128,51.7,Orbital,Success,1
2001,"GIK-5, Baykonur, Kazakstan",GIK-5,63,46,Military,Success,2
2001,"GIK-5, Baykonur, Kazakstan",GIK-5,63,46,Orbital,Success,16
2001,"GNIIP, Plesetsk, Rossiya",GNIIP,41.1,63,Military,Success,4
2001,"Kilometer 160, Ar Ramadi, Al Ambar, Iraq",IQ160,43.1,33.4,Military,Success,5
2001,Mobile launchers in Iran?,IRAN,49,34,Military,Success,1
2001,Mobile launchers in Iraq,IRAQ,44,33,Military,Failure,3
2001,Mobile launchers in Iraq,IRAQ,44,33,Military,Success,15
2001,"Mobile launchers in Iraq, near Al Amarah",IRAQ-A,47.1,31.8,Military,Failure,4
2001,"Mobile launchers in Iraq, near Al Amarah",IRAQ-A,47.1,31.8,Military,Success,10
2001,"Jiu Peng air base 7, Pingtung, Formosa",JP,120.92,22.13,Suborbital,Failure,1
2001,"Jiuquan Space Center, Nei Monggol Zizhiqu, China",JQ,100.31,41.31,Orbital,Success,1
2001,"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",KASC,131.079,31.25,Suborbital,Success,1
2001,"Kauai Test Facility (KTF), Barking Sands, Kauai",KAU,-159.777,22.058,Military,Success,2
2001,"Kauai Test Facility (KTF), Barking Sands, Kauai",KAU,-159.777,22.058,Suborbital,Success,1
2001,"Sea Launch Kiritimati Launch Area, Pacific Ocean",KLA,-154,0,Orbital,Success,2
2001,"Kodiak Launch Complex, Kodiak Island, Alaska",KLC,-152.3378,57.4359,Military,Failure,1
2001,"Kodiak Launch Complex, Kodiak Island, Alaska",KLC,-152.3378,57.4359,Military,Success,1
2001,"Kodiak Launch Complex, Kodiak Island, Alaska",KLC,-152.3378,57.4359,Orbital,Success,1
2001,"US Army Kwajalein Atoll (USAKA), Marshall Islands",KMR,167.72,8.9917,Military,Success,2
2001,"NASA John F. Kennedy Space Center, Florida",KSC,-80.6041,28.6083,Orbital,Success,6
2001,"Okhotsk Launch Area, Okhotskoye More",OMLA,148,57,Military,Success,1
2001,"Israeli Air Force Test Range, Palmachim Beach, Israel",PALB,34.7,31.9,Military,Success,2
2001,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SHAR,80.303,13.621,Orbital,Success,2
2001,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SHAR,80.303,13.621,Suborbital,Success,3
2001,"SvalRak, Ny Alesund, Svalbard, Spitsbergen",SVAL,11.8504,78.9315,Suborbital,Success,30
2001,"Tanegashima Space Center, Tanegashima, Nippon",TNSC,130.97,30.4,Orbital,Success,1
2001,"Vandenberg AFB, California",V,-120.62,34.75,Military,Failure,2
2001,"Vandenberg AFB, California",V,-120.62,34.75,Military,Success,5
2001,"Vandenberg AFB, California",V,-120.62,34.75,Orbital,Failure,1
2001,"Vandenberg AFB, California",V,-120.62,34.75,Orbital,Success,2
2001,"South Vandenberg AFB, California",VS,-120.61,34.63,Orbital,Success,2
2001,Wake Island,WAKE,166.618,19.29,Military,Success,1
2001,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Success,4
2001,"Woomera Instrumented Range, Woomera, South Australia",WOO,136.5,-30.925,Suborbital,Failure,1
2001,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Success,5
2002,"CLA, Alcantara Space Center",ALCA,-44.3671,-2.317,Suborbital,Failure,1
2002,"CLA, Alcantara Space Center",ALCA,-44.3671,-2.317,Suborbital,Success,1
2002,"Andoya Rocket Range, Andoy, Nordland, Norge",AND,16.0207,69.2943,Suborbital,Success,54
2002,"Anhueng, Taean missile site, Ch'ungch'ong Namdo, Korea",ANHU,126.1,36.41,Suborbital,Success,1
2002,"Sary Shagan Antimissile Test Center (NIIP-A, GNIIP-10), Balkash",BALKH,72.87,46.38,Military,Success,1
2002,"White Sea Launch Area, Beloye More, Archangel'sk Oblast'",BELA,38,65.5,Military,Success,1
2002,"Barents Launch Area, Barentsovo More, Murmansk Oblast'  (Os. Kildin)",BLA,34.2,69.5,Military,Success,1
2002,"Barents Launch Area, Barentsovo More, Murmansk Oblast'  (Os. Kildin)",BLA,34.2,69.5,Suborbital,Success,1
2002,"Black Rock Desert, Nevada",BROCK,-119.14,40.83,Suborbital,Failure,1
2002,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Deep Space,Success,1
2002,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Orbital,Success,8
2002,"Integrated Test Range, Balasore Range, Chandipur-On-Sea, Orissa, India",CHAN,86.6,21.3,Military,Success,1
2002,"Centro de Lancamento da Barreira do Inferno, Natal, Rio Grande N, Brasil",CLBI,-35.383,-5.866,Suborbital,Success,1
2002,"Centre Spatial Guyanais, Kourou, Guyane Francaise",CSG,-52.7517,5.2333,Orbital,Failure,1
2002,"Centre Spatial Guyanais, Kourou, Guyane Francaise",CSG,-52.7517,5.2333,Orbital,Success,11
2002,"ESRANGE, Kiruna",ESR,21.107,67.894,Suborbital,Success,1
2002,"SLBM Launch Area, Eastern Test Range, Atlantic Ocean",ETR,-79,28.5,Military,Success,6
2002,"Fort Wingate Depot Activity, New Mexico",FW,-108.6,35.45,Military,Success,1
2002,1-y Gosudarstvenniy Ispitatelniy Kosmodrom MO RF,GIK-1,40.5,62.9,Orbital,Failure,1
2002,1-y Gosudarstvenniy Ispitatelniy Kosmodrom MO RF,GIK-1,40.5,62.9,Orbital,Success,9
2002,"GIK-5, Baykonur, Kazakstan",GIK-5,63,46,Military,Success,1
2002,"GIK-5, Baykonur, Kazakstan",GIK-5,63,46,Orbital,Failure,1
2002,"GIK-5, Baykonur, Kazakstan",GIK-5,63,46,Orbital,Success,14
2002,"GNIIP, Plesetsk, Rossiya",GNIIP,41.1,63,Military,Success,2
2002,"GTsMP-4 MO RF, Znamensk (Kapustin Yar), Rossiya",GTsMP-4,45.8,48.5,Military,Failure,1
2002,"Kilometer 160, Ar Ramadi, Al Ambar, Iraq",IQ160,43.1,33.4,Military,Success,16
2002,Mobile launchers in Iran?,IRAN,49,34,Military,Success,1
2002,"Mobile launchers in Iraq, near Al Amarah",IRAQ-A,47.1,31.8,Military,Failure,1
2002,"Mobile launchers in Iraq, near Al Amarah",IRAQ-A,47.1,31.8,Military,Success,15
2002,"Jiuquan Space Center, Nei Monggol Zizhiqu, China",JQ,100.31,41.31,Orbital,Success,2
2002,"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",KASC,131.079,31.25,Suborbital,Success,3
2002,"Kauai Test Facility (KTF), Barking Sands, Kauai",KAU,-159.777,22.058,Military,Success,6
2002,"Kauai Test Facility (KTF), Barking Sands, Kauai",KAU,-159.777,22.058,Suborbital,Success,2
2002,"Sea Launch Kiritimati Launch Area, Pacific Ocean",KLA,-154,0,Orbital,Success,1
2002,"Kodiak Launch Complex, Kodiak Island, Alaska",KLC,-152.3378,57.4359,Military,Success,1
2002,"US Army Kwajalein Atoll (USAKA), Marshall Islands",KMR,167.72,8.9917,Military,Success,3
2002,"NASA John F. Kennedy Space Center, Florida",KSC,-80.6041,28.6083,Orbital,Success,5
2002,"Okhotsk Launch Area, Okhotskoye More",OMLA,148,57,Military,Success,1
2002,"Israeli Air Force Test Range, Palmachim Beach, Israel",PALB,34.7,31.9,Orbital,Success,1
2002,"Poker Flat Research Range, Ft Wainwright, Alaska",PF,-147.467,65.117,Suborbital,Success,11
2002,"Unknown mobile launch sites in Semnan province, poss. near Shahrud",SEMX,55.33,36.23,Military,Success,2
2002,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SHAR,80.303,13.621,Orbital,Success,1
2002,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SHAR,80.303,13.621,Suborbital,Success,1
2002,"Sonmiani Range, Sonmiani Beach, Baluchistan, Pakistan",SOM,66.75,25.2,Military,Success,1
2002,"SvalRak, Ny Alesund, Svalbard, Spitsbergen",SVAL,11.8504,78.9315,Suborbital,Success,1
2002,"Thumba Equatorial Rocket Launch Station, Trivandrum, Kerala, India",TERLS,76.87,8.53,Suborbital,Success,2
2002,"Tanegashima Space Center, Tanegashima, Nippon",TNSC,130.97,30.4,Orbital,Success,3
2002,Taiyuan weixing fashe zhongxin,TYSC,112.6,37.5,Military,Failure,1
2002,Taiyuan weixing fashe zhongxin,TYSC,112.6,37.5,Military,Success,2
2002,Taiyuan weixing fashe zhongxin,TYSC,112.6,37.5,Orbital,Failure,1
2002,Taiyuan weixing fashe zhongxin,TYSC,112.6,37.5,Orbital,Success,2
2002,"Vandenberg AFB, California",V,-120.62,34.75,Military,Success,10
2002,"Vandenberg AFB, California",V,-120.62,34.75,Orbital,Success,2
2002,"South Vandenberg AFB, California",VS,-120.61,34.63,Orbital,Success,1
2002,Wake Island,WAKE,166.618,19.29,Military,Success,1
2002,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Success,11
2002,"Woomera Instrumented Range, Woomera, South Australia",WOO,136.5,-30.925,Atmosphere,Failure,1
2002,"Woomera Instrumented Range, Woomera, South Australia",WOO,136.5,-30.925,Suborbital,Success,1
2002,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Military,Success,1
2002,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Success,8
2003,"CLA, Alcantara Space Center",ALCA,-44.3671,-2.317,Orbital,Pad Explosion,1
2003,"Andoya Rocket Range, Andoy, Nordland, Norge",AND,16.0207,69.2943,Suborbital,Success,2
2003,"White Sea Launch Area, Beloye More, Archangel'sk Oblast'",BELA,38,65.5,Military,Success,1
2003,"Barents Launch Area, Barentsovo More, Murmansk Oblast'  (Os. Kildin)",BLA,34.2,69.5,Military,Success,3
2003,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Deep Space,Success,3
2003,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Orbital,Success,13
2003,"Integrated Test Range, Balasore Range, Chandipur-On-Sea, Orissa, India",CHAN,86.6,21.3,Military,Success,3
2003,"Centre Spatial Guyanais, Kourou, Guyane Francaise",CSG,-52.7517,5.2333,Deep Space,Success,1
2003,"Centre Spatial Guyanais, Kourou, Guyane Francaise",CSG,-52.7517,5.2333,Orbital,Success,3
2003,"ESRANGE, Kiruna",ESR,21.107,67.894,Suborbital,Success,54
2003,"SLBM Launch Area, Eastern Test Range, Atlantic Ocean",ETR,-79,28.5,Military,Success,4
2003,1-y Gosudarstvenniy Ispitatelniy Kosmodrom MO RF,GIK-1,40.5,62.9,Orbital,Success,7
2003,"GIK-5, Baykonur, Kazakstan",GIK-5,63,46,Deep Space,Success,1
2003,"GIK-5, Baykonur, Kazakstan",GIK-5,63,46,Orbital,Success,13
2003,"GNIIP, Plesetsk, Rossiya",GNIIP,41.1,63,Military,Success,1
2003,"GTsMP-4 MO RF, Znamensk (Kapustin Yar), Rossiya",GTsMP-4,45.8,48.5,Military,Success,1
2003,Mobile launchers in Basra region,IQBA,47.8,30.5,Military,Failure,1
2003,Mobile launchers in Basra region,IQBA,47.8,30.5,Military,Success,11
2003,"Kirkuk region, Iraq",IQKK,44.4,35.47,Military,Success,1
2003,"Mobile launcher, S of An Najaf",IQNJ,44.1,31,Military,Success,1
2003,"Jiu Peng air base 7, Pingtung, Formosa",JP,120.92,22.13,Suborbital,Success,1
2003,"Jiuquan Space Center, Nei Monggol Zizhiqu, China",JQ,100.31,41.31,Orbital,Success,2
2003,"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",KASC,131.079,31.25,Deep Space,Success,1
2003,"Kauai Test Facility (KTF), Barking Sands, Kauai",KAU,-159.777,22.058,Military,Success,4
2003,"Sea Launch Kiritimati Launch Area, Pacific Ocean",KLA,-154,0,Orbital,Success,3
2003,"NASA John F. Kennedy Space Center, Florida",KSC,-80.6041,28.6083,Orbital,Success,1
2003,"Mojave Spaceport, California",MHV,-118.1357,35.0487,Suborbital Human Crew,Success,11
2003,"Okhotsk Launch Area, Okhotskoye More",OMLA,148,57,Military,Success,1
2003,"Israeli Air Force Test Range, Palmachim Beach, Israel",PALB,34.7,31.9,Military,Success,3
2003,"Poker Flat Research Range, Ft Wainwright, Alaska",PF,-147.467,65.117,Suborbital,Failure,1
2003,"Poker Flat Research Range, Ft Wainwright, Alaska",PF,-147.467,65.117,Suborbital,Success,6
2003,"SLBM Launch Area, Western Test Range, Pacific Ocean",PM?,-120,35,Military,Success,2
2003,"Unknown mobile launch sites in Semnan province, poss. near Shahrud",SEMX,55.33,36.23,Military,Success,1
2003,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SHAR,80.303,13.621,Orbital,Success,2
2003,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SHAR,80.303,13.621,Suborbital,Success,2
2003,"Sonmiani Range, Sonmiani Beach, Baluchistan, Pakistan",SOM,66.75,25.2,Military,Success,2
2003,"Spaceport Florida, Cape Canaveral",SPFL,-80.5272,28.4583,Suborbital,Success,4
2003,"SvalRak, Ny Alesund, Svalbard, Spitsbergen",SVAL,11.8504,78.9315,Suborbital,Failure,1
2003,"SvalRak, Ny Alesund, Svalbard, Spitsbergen",SVAL,11.8504,78.9315,Suborbital,Success,3
2003,"Thumba Equatorial Rocket Launch Station, Trivandrum, Kerala, India",TERLS,76.87,8.53,Suborbital,Success,1
2003,"Tanegashima Space Center, Tanegashima, Nippon",TNSC,130.97,30.4,Orbital,Failure,1
2003,"Tanegashima Space Center, Tanegashima, Nippon",TNSC,130.97,30.4,Orbital,Success,1
2003,Taiyuan weixing fashe zhongxin,TYSC,112.6,37.5,Orbital,Failure,1
2003,Taiyuan weixing fashe zhongxin,TYSC,112.6,37.5,Orbital,Success,1
2003,"Vandenberg AFB, California",V,-120.62,34.75,Military,Success,6
2003,"Vandenberg AFB, California",V,-120.62,34.75,Orbital,Success,3
2003,"South Vandenberg AFB, California",VS,-120.61,34.63,Orbital,Success,3
2003,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Success,16
2003,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Military,Success,1
2003,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Success,8
2003,"Xichang Space Center (Songlin), Sichuan, China",XSC,102.0291,28.2472,Orbital,Success,3
2004,"CLA, Alcantara Space Center",ALCA,-44.3671,-2.317,Suborbital,Success,1
2004,"Andoya Rocket Range, Andoy, Nordland, Norge",AND,16.0207,69.2943,Suborbital,Success,1
2004,"Sary Shagan Antimissile Test Center (NIIP-A, GNIIP-10), Balkash",BALKH,72.87,46.38,Military,Success,1
2004,"Barents Launch Area, Barentsovo More, Murmansk Oblast'  (Os. Kildin)",BLA,34.2,69.5,Military,Failure,1
2004,"Barents Launch Area, Barentsovo More, Murmansk Oblast'  (Os. Kildin)",BLA,34.2,69.5,Military,Success,6
2004,"Zone de lancement SNLE, Golfe de Gascogne, Bretagne",BRET,-4.5,47.5,Military,Success,1
2004,"Black Rock Desert, Nevada",BROCK,-119.14,40.83,Suborbital,Success,1
2004,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Deep Space,Success,1
2004,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Orbital,Failure,1
2004,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Orbital,Success,11
2004,"Integrated Test Range, Balasore Range, Chandipur-On-Sea, Orissa, India",CHAN,86.6,21.3,Military,Success,6
2004,"Centre Spatial Guyanais, Kourou, Guyane Francaise",CSG,-52.7517,5.2333,Deep Space,Success,1
2004,"Centre Spatial Guyanais, Kourou, Guyane Francaise",CSG,-52.7517,5.2333,Orbital,Success,2
2004,"Edwards AFB, California",EAFB,-117.8,34.9,Atmosphere,Success,2
2004,"ESRANGE, Kiruna",ESR,21.107,67.894,Suborbital,Success,3
2004,"SLBM Launch Area, Eastern Test Range, Atlantic Ocean",ETR,-79,28.5,Military,Success,2
2004,1-y Gosudarstvenniy Ispitatelniy Kosmodrom MO RF,GIK-1,40.5,62.9,Orbital,Failure,1
2004,1-y Gosudarstvenniy Ispitatelniy Kosmodrom MO RF,GIK-1,40.5,62.9,Orbital,Success,5
2004,"GIK-5, Baykonur, Kazakstan",GIK-5,63,46,Military,Success,2
2004,"GIK-5, Baykonur, Kazakstan",GIK-5,63,46,Orbital,Success,17
2004,"GNIIP, Plesetsk, Rossiya",GNIIP,41.1,63,Military,Success,4
2004,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Military,Success,1
2004,"Jiuquan Space Center, Nei Monggol Zizhiqu, China",JQ,100.31,41.31,Orbital,Success,2
2004,"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",KASC,131.079,31.25,Suborbital,Success,2
2004,"Kauai Test Facility (KTF), Barking Sands, Kauai",KAU,-159.777,22.058,Military,Success,1
2004,"Sea Launch Kiritimati Launch Area, Pacific Ocean",KLA,-154,0,Orbital,Success,3
2004,"Kodiak Launch Complex, Kodiak Island, Alaska",KLC,-152.3378,57.4359,Military,Success,1
2004,"US Army Kwajalein Atoll (USAKA), Marshall Islands",KMR,167.72,8.9917,Military,Success,1
2004,"US Army Kwajalein Atoll (USAKA), Marshall Islands",KMR,167.72,8.9917,Suborbital,Failure,1
2004,"US Army Kwajalein Atoll (USAKA), Marshall Islands",KMR,167.72,8.9917,Suborbital,Success,16
2004,"STASPRO, Pameungpeuk site, Cilauteurum, Lembe I, Garut, Jawa Barat",LAP,107.6917,-7.6689,Suborbital,Success,4
2004,"Mojave Spaceport, California",MHV,-118.1357,35.0487,Suborbital Human Crew,Success,6
2004,Air drop zone south of Midway Island,MID,-177,27,Military,Success,1
2004,"Okhotsk Launch Area, Okhotskoye More",OMLA,148,57,Military,Success,1
2004,"Israeli Air Force Test Range, Palmachim Beach, Israel",PALB,34.7,31.9,Orbital,Failure,1
2004,"Naval Missile and Astronautics Center, Point Mugu, California",PM,-119.12,34.12,Atmosphere,Success,3
2004,"Naval Missile and Astronautics Center, Point Mugu, California",PM,-119.12,34.12,Military,Success,1
2004,"Unknown mobile launch sites in Semnan province, poss. near Shahrud",SEMX,55.33,36.23,Military,Success,2
2004,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SHAR,80.303,13.621,Orbital,Success,1
2004,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SHAR,80.303,13.621,Suborbital,Success,4
2004,"San Nicolas Island, Pacific Missile Range, California",SNI,-119.5,33.25,Military,Success,2
2004,"Sonmiani Range, Sonmiani Beach, Baluchistan, Pakistan",SOM,66.75,25.2,Military,Success,3
2004,"Spaceport Florida, Cape Canaveral",SPFL,-80.5272,28.4583,Suborbital,Success,1
2004,"SvalRak, Ny Alesund, Svalbard, Spitsbergen",SVAL,11.8504,78.9315,Suborbital,Success,1
2004,"Thumba Equatorial Rocket Launch Station, Trivandrum, Kerala, India",TERLS,76.87,8.53,Suborbital,Success,3
2004,Taiyuan weixing fashe zhongxin,TYSC,112.6,37.5,Military,Success,1
2004,Taiyuan weixing fashe zhongxin,TYSC,112.6,37.5,Orbital,Success,3
2004,"Vandenberg AFB, California",V,-120.62,34.75,Military,Success,5
2004,"Vandenberg AFB, California",V,-120.62,34.75,Orbital,Success,3
2004,Wake Island,WAKE,166.618,19.29,Military,Success,2
2004,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Success,2
2004,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Failure,2
2004,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Success,5
2004,"SLBM Launch Area, Western Test Range, Pacific Ocean",WTR,-120,35,Military,Success,2
2004,"Xichang Space Center (Songlin), Sichuan, China",XSC,102.0291,28.2472,Orbital,Success,3
2004,"Yasniy site, Dombarovskiy Air Base, Orensburgskaya Oblast', Rossiya",YAS,59.5,50.75,Military,Success,1
2004,Yellow Sea launch area,YEL,123,35,Military,Failure,1
2005,"Andoya Rocket Range, Andoy, Nordland, Norge",AND,16.0207,69.2943,Suborbital,Success,26
2005,"White Sea Launch Area, Beloye More, Archangel'sk Oblast'",BELA,38,65.5,Military,Success,2
2005,"Barents Launch Area, Barentsovo More, Murmansk Oblast'  (Os. Kildin)",BLA,34.2,69.5,Military,Success,2
2005,"Barents Launch Area, Barentsovo More, Murmansk Oblast'  (Os. Kildin)",BLA,34.2,69.5,Orbital,Failure,1
2005,"Barents Launch Area, Barentsovo More, Murmansk Oblast'  (Os. Kildin)",BLA,34.2,69.5,Suborbital,Success,1
2005,"Zone de lancement SNLE, Golfe de Gascogne, Bretagne",BRET,-4.5,47.5,Military,Success,1
2005,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Deep Space,Success,2
2005,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Orbital,Success,4
2005,"Integrated Test Range, Balasore Range, Chandipur-On-Sea, Orissa, India",CHAN,86.6,21.3,Military,Success,2
2005,"Centre Spatial Guyanais, Kourou, Guyane Francaise",CSG,-52.7517,5.2333,Orbital,Success,5
2005,"ESRANGE, Kiruna",ESR,21.107,67.894,Suborbital,Success,6
2005,"SLBM Launch Area, Eastern Test Range, Atlantic Ocean",ETR,-79,28.5,Military,Success,4
2005,1-y Gosudarstvenniy Ispitatelniy Kosmodrom MO RF,GIK-1,40.5,62.9,Orbital,Failure,2
2005,1-y Gosudarstvenniy Ispitatelniy Kosmodrom MO RF,GIK-1,40.5,62.9,Orbital,Success,4
2005,"GIK-5, Baykonur, Kazakstan",GIK-5,63,46,Deep Space,Success,1
2005,"GIK-5, Baykonur, Kazakstan",GIK-5,63,46,Military,Success,1
2005,"GIK-5, Baykonur, Kazakstan",GIK-5,63,46,Orbital,Success,18
2005,"GNIIP, Plesetsk, Rossiya",GNIIP,41.1,63,Military,Success,1
2005,"GTsMP-4 MO RF, Znamensk (Kapustin Yar), Rossiya",GTsMP-4,45.8,48.5,Military,Success,2
2005,"Jiuquan Space Center, Nei Monggol Zizhiqu, China",JQ,100.31,41.31,Orbital,Success,4
2005,"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",KASC,131.079,31.25,Orbital,Success,1
2005,"Kauai Test Facility (KTF), Barking Sands, Kauai",KAU,-159.777,22.058,Military,Success,6
2005,"Kauai Test Facility (KTF), Barking Sands, Kauai",KAU,-159.777,22.058,Suborbital,Success,5
2005,"Sea Launch Kiritimati Launch Area, Pacific Ocean",KLA,-154,0,Orbital,Success,4
2005,"Kodiak Launch Complex, Kodiak Island, Alaska",KLC,-152.3378,57.4359,Military,Success,1
2005,"US Army Kwajalein Atoll (USAKA), Marshall Islands",KMR,167.72,8.9917,Military,Success,1
2005,"NASA John F. Kennedy Space Center, Florida",KSC,-80.6041,28.6083,Orbital,Success,1
2005,"STASPRO, Pameungpeuk site, Cilauteurum, Lembe I, Garut, Jawa Barat",LAP,107.6917,-7.6689,Suborbital,Success,1
2005,"Air drop zone north of Midway?, 1500 km from Shemya",MID2,180,38,Military,Success,1
2005,"Syrian missile base, Minakh, N of Halab/Alleppo, Syria (Base at Al Safir)",MINAKH,37.0391,36.519,Military,Failure,1
2005,"Syrian missile base, Minakh, N of Halab/Alleppo, Syria (Base at Al Safir)",MINAKH,37.0391,36.519,Military,Success,2
2005,"Okhotsk Launch Area, Okhotskoye More",OMLA,148,57,Military,Success,1
2005,"Israeli Air Force Test Range, Palmachim Beach, Israel",PALB,34.7,31.9,Military,Success,2
2005,"Poker Flat Research Range, Ft Wainwright, Alaska",PF,-147.467,65.117,Suborbital,Failure,1
2005,"Poker Flat Research Range, Ft Wainwright, Alaska",PF,-147.467,65.117,Suborbital,Success,2
2005,"Naval Missile and Astronautics Center, Point Mugu, California",PM,-119.12,34.12,Atmosphere,Success,2
2005,MRT test point,POR18,-175,22,Military,Success,1
2005,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SDSC,80.303,13.621,Suborbital,Success,4
2005,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SHAR,80.303,13.621,Orbital,Success,1
2005,"Sonmiani Range, Sonmiani Beach, Baluchistan, Pakistan",SOM,66.75,25.2,Military,Success,1
2005,"Thumba Equatorial Rocket Launch Station, Trivandrum, Kerala, India",TERLS,76.87,8.53,Suborbital,Success,1
2005,"Tanegashima Space Center, Tanegashima, Nippon",TNSC,130.97,30.4,Orbital,Success,1
2005,Taiyuan weixing fashe zhongxin,TYSC,112.6,37.5,Orbital,Failure,1
2005,"Vandenberg AFB, California",V,-120.62,34.75,Military,Success,4
2005,"Vandenberg AFB, California",V,-120.62,34.75,Orbital,Success,2
2005,"South Vandenberg AFB, California",VS,-120.61,34.63,Orbital,Success,3
2005,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Success,6
2005,"Woomera Instrumented Range, Woomera, South Australia",WOO,136.5,-30.925,Atmosphere,Success,1
2005,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Military,Success,3
2005,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Success,10
2005,"Xichang Space Center (Songlin), Sichuan, China",XSC,102.0291,28.2472,Military,Success,1
2005,"Xichang Space Center (Songlin), Sichuan, China",XSC,102.0291,28.2472,Orbital,Success,1
2005,Yellow Sea launch area,YEL,123,35,Military,Success,1
2006,"Andoya Rocket Range, Andoy, Nordland, Norge",AND,16.0207,69.2943,Suborbital,Failure,2
