Year,launch_site,Longitude,Latitude,Category,Result,Count
1965,FWAK,-147.633,64.83,Suborbital,Success,2
1965,GILB,-110.58,38.59,Military,Failure,3
1965,GILB,-110.58,38.59,Military,Success,6
1965,GRLC,-110.13,38.97,Military,Failure,9
1965,GRLC,-110.13,38.97,Military,Success,18
1965,GTsP-4,45.8,48.5,Military,Failure,3
1965,GTsP-4,45.8,48.5,Military,Success,37
1965,GTsP-4,45.8,48.5,Orbital,Failure,3
1965,GTsP-4,45.8,48.5,Orbital,Success,7
1965,GTsP-4,45.8,48.5,Suborbital,Success,39
1965,HMG,-3.083,30.887,High Altitude,Success,4
1965,HMG,-3.083,30.887,Military,Failure,1
1965,HMG,-3.083,30.887,Military,Success,6
1965,HMG,-3.083,30.887,Orbital,Success,1
1965,HMG,-3.083,30.887,Suborbital,Failure,3
1965,HMG,-3.083,30.887,Suborbital,Success,15
1965,HMG,-3.083,30.887,Test,Success,2
1965,JI,-169.5238,16.7374,Military,Success,1
1965,JI,-169.5238,16.7374,Suborbital,Success,1
1965,JI,-169.5238,16.7374,Test,Success,1
1965,JQ,100.31,41.31,Military,Failure,1
1965,JQ,100.31,41.31,Military,Success,4
1965,JQ,100.31,41.31,Suborbital,Success,1
1965,KARK,173.4053,-34.825,Suborbital,Success,7
1965,KASC,131.079,31.25,Suborbital,Failure,1
