year,launch_site,Longitude,Latitude,agency,launch_code,Category,Result
1962,WI,-75.48,37.83,NASA,SF,Suborbital,Failure
1962,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1962,EGL,-86.74,30.38,USAF,SS,Suborbital,Success
1962,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1962,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1962,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1962,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1962,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1962,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1962,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1962,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1962,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1962,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1962,EGL,-86.74,30.38,AFCRL,SU,Suborbital,Unknown
1962,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1962,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1962,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1962,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1962,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1962,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1962,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1962,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1962,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1962,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1962,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1962,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1962,EGL,-86.74,30.38,USAF,SS,Suborbital,Success
1962,EGL,-86.74,30.38,USAF,SS,Suborbital,Success
1962,EGL,-86.74,30.38,USAF,SS,Suborbital,Success
1962,WI,-75.48,37.83,NASA,SF,Suborbital,Failure
1962,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1962,WS,-106.53,32.4,NASA,SF,Suborbital,Failure
1962,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1962,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1962,EGL,-86.74,30.38,USAF,SS,Suborbital,Success
1962,WI,-75.48,37.83,NASA,SF,Suborbital,Failure
1962,WI,-75.48,37.83,NASA,SF,Suborbital,Failure
1962,EGL,-86.74,30.38,USAF,SS,Suborbital,Success
1962,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1963,WI,-75.48,37.83,NASA,SF,Suborbital,Failure
1963,EGL,-86.74,30.38,USAF,SS,Suborbital,Success
1963,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1963,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1963,WS,-106.53,32.4,USAF,SF,Suborbital,Failure
1963,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1963,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1963,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1963,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1963,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1963,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1963,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1963,WS,-106.53,32.4,KPNO,SF,Suborbital,Failure
1963,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1963,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1963,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1963,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1963,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1963,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1963,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1963,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1963,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1963,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1963,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1963,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1963,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1963,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1963,WS,-106.53,32.4,KPNO,SS,Suborbital,Success
1963,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1963,EGL,-86.74,30.38,USAF,SS,Suborbital,Success
1963,EGL,-86.74,30.38,USAF,SS,Suborbital,Success
1963,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1963,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1963,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1963,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1963,FC,-93.8203,58.7343,NASA,SF,Suborbital,Failure
1963,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1963,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1963,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1963,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1963,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1963,FC,-93.8203,58.7343,NASA,SS,Suborbital,Success
1963,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1963,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1963,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1963,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1963,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1963,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1963,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1963,WS,-106.53,32.4,NASA,SF,Suborbital,Failure
1963,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1963,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1963,WC,-78.42,27.28,NOTS,SS,Suborbital,Success
1963,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1963,WS,-106.53,32.4,KPNO,SS,Suborbital,Success
1963,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1963,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1963,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1963,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1963,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1963,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1964,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1964,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1964,FC,-93.8203,58.7343,USAF,SS,Suborbital,Success
1964,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1964,FC,-93.8203,58.7343,NASA,SF,Suborbital,Failure
1964,WS,-106.53,32.4,NOTS,SS,Suborbital,Success
1964,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1964,WC,-78.42,27.28,NOTS,SS,Suborbital,Success
1964,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1964,WS,-106.53,32.4,KPNO,SS,Suborbital,Success
1964,WS,-106.53,32.4,NASA,SF,Suborbital,Failure
1964,WS,-106.53,32.4,NASA,SF,Suborbital,Failure
1964,WS,-106.53,32.4,NASA,SF,Suborbital,Failure
1964,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1964,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1964,WC,-78.42,27.28,NOTS,SS,Suborbital,Success
1964,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1964,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1964,WS,-106.53,32.4,KPNO,SS,Suborbital,Success
1964,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1964,WC,-78.42,27.28,NOTS,SS,Suborbital,Success
1964,FC,-93.8203,58.7343,NASA,SS,Suborbital,Success
1964,FC,-93.8203,58.7343,NASA,SS,Suborbital,Success
1964,FC,-93.8203,58.7343,NASA,SS,Suborbital,Success
1964,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1964,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1964,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1964,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1964,WS,-106.53,32.4,KPNO,SS,Suborbital,Success
1964,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1964,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1964,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1964,WI,-75.48,37.83,NOTS,SS,Suborbital,Success
1964,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1964,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1964,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1964,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1964,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1964,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1964,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1964,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1964,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1964,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1964,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1964,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1964,WC,-78.42,27.28,NOTS,SS,Suborbital,Success
1964,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1964,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1965,WS,-106.53,32.4,KPNO,SS,Suborbital,Success
1965,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1965,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1965,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1965,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1965,FC,-93.8203,58.7343,NASA,SS,Suborbital,Success
1965,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1965,WS,-106.53,32.4,USAF,SU,Suborbital,Unknown
1965,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1965,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1965,FC,-93.8203,58.7343,USAF,SS,Suborbital,Success
1965,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1965,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1965,FC,-93.8203,58.7343,USAF,SS,Suborbital,Success
1965,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1965,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1965,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1965,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1965,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1965,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1965,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1965,WS,-106.53,32.4,NASA,SF,Suborbital,Failure
1965,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1965,WS,-106.53,32.4,NRL,SF,Suborbital,Failure
1965,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1965,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1965,FC,-93.8203,58.7343,NASA,SS,Suborbital,Success
1965,WS,-106.53,32.4,KPNO,SS,Suborbital,Success
1965,FC,-93.8203,58.7343,NASA,SS,Suborbital,Success
1965,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1965,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1965,FC,-93.8203,58.7343,USAF,SS,Suborbital,Success
1965,FC,-93.8203,58.7343,USAF,SF,Suborbital,Failure
1965,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1965,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1965,FC,-93.8203,58.7343,USAF,SS,Suborbital,Success
1965,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1965,EGL,-86.74,30.38,USAF,SS,Suborbital,Success
1965,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1965,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1965,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1965,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1965,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1965,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1965,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1965,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1965,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1965,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1965,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1965,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1965,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1965,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1965,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1965,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1965,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1965,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1965,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1965,WS,-106.53,32.4,KPNO,SS,Suborbital,Success
1965,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1965,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1966,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1966,WS,-106.53,32.4,KPNO,SF,Suborbital,Failure
1966,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1966,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1966,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1966,FC,-93.8203,58.7343,NASA,SS,Suborbital,Success
1966,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1966,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1966,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1966,WS,-106.53,32.4,KPNO,SS,Suborbital,Success
1966,WS,-106.53,32.4,AFCRL,SS,Suborbital,Success
1966,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1966,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1966,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1966,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1966,WS,-106.53,32.4,AFCRL,SS,Suborbital,Success
1966,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1966,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1966,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1966,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1966,WS,-106.53,32.4,NASA,SF,Suborbital,Failure
1966,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1966,WS,-106.53,32.4,NASA/NRL,SS,Suborbital,Success
1966,WS,-106.53,32.4,AFCRL,SS,Suborbital,Success
1966,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1966,FC,-93.8203,58.7343,AFCRL,SS,Suborbital,Success
1966,FC,-93.8203,58.7343,AFCRL,SS,Suborbital,Success
1966,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1966,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1966,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1966,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1966,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1966,WS,-106.53,32.4,NRL/KPNO,SS,Suborbital,Success
1966,WS,-106.53,32.4,KPNO,SS,Suborbital,Success
1966,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1966,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1966,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1966,WS,-106.53,32.4,AFCRL,SS,Suborbital,Success
1966,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1966,WS,-106.53,32.4,NASA/NRL,SS,Suborbital,Success
1966,WS,-106.53,32.4,AFCRL,SS,Suborbital,Success
1966,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1966,FC,-93.8203,58.7343,AFCRL,SS,Suborbital,Success
1966,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1966,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1966,WS,-106.53,32.4,AFCRL,SS,Suborbital,Success
1966,CLBI,-35.383,-5.866,NASA,SS,Suborbital,Success
1966,FC,-93.8203,58.7343,AFCRL,SS,Suborbital,Success
1966,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1966,WS,-106.53,32.4,KPNO,SF,Suborbital,Failure
1967,WS,-106.53,32.4,AFCRL,SS,Suborbital,Success
1967,FC,-93.8203,58.7343,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA/NRL,SS,Suborbital,Success
1967,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,NRL/NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,KPNO,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,FC,-93.8203,58.7343,AFCRL,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,AFCRL,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1967,WS,-106.53,32.4,AFCRL,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SF,Suborbital,Failure
1967,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,AFCRL,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA/NRL,SS,Suborbital,Success
1967,CLBI,-35.383,-5.866,AFCRL,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,KPNO,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1967,WS,-106.53,32.4,AFCRL,SS,Suborbital,Success
1968,WS,-106.53,32.4,NRL/KPNO,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,FC,-93.8203,58.7343,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,KPNO,SS,Suborbital,Success
1968,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1968,WS,-106.53,32.4,AFCRL,SS,Suborbital,Success
1968,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SF,Suborbital,Failure
1968,WS,-106.53,32.4,KPNO,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,FC,-93.8203,58.7343,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1968,WS,-106.53,32.4,NRL,SF,Suborbital,Failure
1968,FC,-93.8203,58.7343,USAF,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1968,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,FC,-93.8203,58.7343,NASA,SS,Suborbital,Success
1969,FC,-93.8203,58.7343,NASA,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,FC,-93.8203,58.7343,NASA,SF,Suborbital,Failure
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,CLBI,-35.383,-5.866,USAF,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,FC,-93.8203,58.7343,USAF,SS,Suborbital,Success
1969,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1969,FC,-93.8203,58.7343,USAF,SS,Suborbital,Success
1969,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1969,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,WS,-106.53,32.4,KPNO,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,CLBI,-35.383,-5.866,NASA,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,CLBI,-35.383,-5.866,NASA,SS,Suborbital,Success
1969,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1969,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,FC,-93.8203,58.7343,AFCRL,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1969,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1970,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1970,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1970,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1970,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1970,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1970,WI,-75.48,37.83,NASA,SS,Suborbital,Success
1970,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1970,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1970,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1970,FC,-93.8203,58.7343,USAF,SS,Suborbital,Success
1970,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1970,FC,-93.8203,58.7343,NASA,SS,Suborbital,Success
1970,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1970,WS,-106.53,32.4,KPNO,SS,Suborbital,Success
1970,FC,-93.8203,58.7343,NASA,SS,Suborbital,Success
1970,FC,-93.8203,58.7343,NASA,SS,Suborbital,Success
1970,FC,-93.8203,58.7343,NASA,SS,Suborbital,Success
1970,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1970,WOO,136.5,-30.925,NASA,SS,Suborbital,Success
1970,WOO,136.5,-30.925,NASA,SS,Suborbital,Success
1970,WOO,136.5,-30.925,NASA,SS,Suborbital,Success
1970,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1970,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1970,WS,-106.53,32.4,KPNO,SS,Suborbital,Success
1970,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1970,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1970,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1970,WS,-106.53,32.4,USAF,SS,Suborbital,Success
1970,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1970,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1970,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1970,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1971,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1971,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1971,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1971,WS,-106.53,32.4,KPNO,SS,Suborbital,Success
1971,WS,-106.53,32.4,NRL,SS,Suborbital,Success
1971,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1971,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1971,WS,-106.53,32.4,KPNO,SS,Suborbital,Success
1971,WS,-106.53,32.4,NASA,SS,Suborbital,Success
1971,WS,-106.53,32.4,NASA,SS,Suborbital,Success
